data,ano,trimestre,servico,faixa_etaria,regiao,classe_social,tamanho_amostra,usuarios_ativos,penetracao_percentual,frequencia_uso_semanal,satisfacao_media,intencao_continuar_pct,nao_usuarios,potencial_crescimento_pct,nps_estimado
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Sudeste,A,869,521,60.06,5.35,8.56,63.53,348,39.94,71.2
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Sudeste,B,996,512,51.48,5.55,7.28,38.42,484,48.52,45.6
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Sudeste,C,934,360,38.61,1.9,5.99,38.04,574,61.39,9.9
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Sudeste,D/E,1141,244,21.45,3.35,7.39,5.68,897,78.55,47.8
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Centro-Oeste,A,1189,649,54.6,5.52,7.51,86.47,540,45.4,50.2
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Centro-Oeste,B,986,461,46.8,6.02,5.89,53.35,525,53.2,8.9
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Centro-Oeste,C,831,291,35.1,5.26,9.72,35.64,540,64.9,94.4
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Centro-Oeste,D/E,907,176,19.5,2.81,5.49,23.88,731,80.5,4.9
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Nordeste,A,829,384,46.41,3.78,7.04,53.91,445,53.59,40.8
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Nordeste,B,967,384,39.78,3.92,6.24,40.41,583,60.22,12.4
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Nordeste,C,989,295,29.84,3.24,8.98,35.57,694,70.17,79.6
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Nordeste,D/E,1101,182,16.57,1.72,7.57,20.23,919,83.42,51.4
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Norte,A,892,413,46.41,4.08,6.38,60.28,479,53.59,13.8
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Norte,B,992,394,39.78,3.25,10.0,33.53,598,60.22,100.0
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Norte,C,860,256,29.84,4.42,8.11,41.52,604,70.17,62.2
2023-01-01,2023,Q1,Streaming de Vídeo,55-64,Norte,D/E,1123,186,16.57,2.89,7.3,0.0,937,83.42,46.0
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Sul,A,876,526,60.06,4.32,6.09,74.14,350,39.94,10.9
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Sul,B,839,431,51.48,5.3,5.76,59.07,408,48.52,7.6
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Sul,C,841,324,38.61,2.9,7.52,28.76,517,61.39,50.4
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Sul,D/E,859,184,21.45,1.29,6.18,20.92,675,78.55,11.8
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Sudeste,A,1011,607,60.06,6.77,7.81,67.24,404,39.94,56.2
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Sudeste,B,1162,598,51.48,6.5,8.22,31.09,564,48.52,64.4
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Sudeste,C,946,365,38.61,3.1,6.72,42.38,581,61.39,17.2
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Sudeste,D/E,834,178,21.45,0.5,7.51,16.34,656,78.55,50.2
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Centro-Oeste,A,956,521,54.6,5.91,6.25,81.5,435,45.4,12.5
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Centro-Oeste,B,1051,491,46.8,4.11,5.26,34.58,560,53.2,2.6
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Centro-Oeste,C,947,332,35.1,4.1,8.01,40.62,615,64.9,60.2
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Centro-Oeste,D/E,1167,227,19.5,0.63,9.67,25.17,940,80.5,93.4
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Nordeste,A,988,458,46.41,5.37,6.85,41.94,530,53.59,18.5
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Nordeste,B,1186,471,39.78,3.22,6.05,26.72,715,60.22,10.5
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Nordeste,C,901,268,29.84,3.07,7.87,20.42,633,70.17,57.4
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Nordeste,D/E,839,139,16.57,0.5,6.03,27.69,700,83.42,10.3
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Norte,A,1082,502,46.41,6.17,8.34,50.68,580,53.59,66.8
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Norte,B,1139,453,39.78,2.17,5.45,43.56,686,60.22,4.5
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Norte,C,1182,352,29.84,2.46,8.14,14.77,830,70.17,62.8
2023-01-01,2023,Q1,Streaming de Vídeo,65+,Norte,D/E,982,162,16.57,1.24,4.77,0.24,820,83.42,-1.2
2023-01-01,2023,Q1,Streaming de Música,18-24,Sul,A,1132,1019,90.09,8.49,8.76,80.74,113,9.91,75.2
2023-01-01,2023,Q1,Streaming de Música,18-24,Sul,B,1057,816,77.22,8.32,7.91,67.06,241,22.78,58.2
2023-01-01,2023,Q1,Streaming de Música,18-24,Sul,C,1078,624,57.92,4.13,5.93,53.62,454,42.08,9.3
2023-01-01,2023,Q1,Streaming de Música,18-24,Sul,D/E,976,314,32.18,1.5,6.54,11.71,662,67.83,15.4
2023-01-01,2023,Q1,Streaming de Música,18-24,Sudeste,A,948,854,90.09,7.91,6.68,83.42,94,9.91,16.8
2023-01-01,2023,Q1,Streaming de Música,18-24,Sudeste,B,815,629,77.22,6.51,7.12,67.71,186,22.78,42.4
2023-01-01,2023,Q1,Streaming de Música,18-24,Sudeste,C,1057,612,57.92,4.63,6.33,79.19,445,42.08,13.3
2023-01-01,2023,Q1,Streaming de Música,18-24,Sudeste,D/E,885,284,32.18,3.63,9.65,61.2,601,67.83,93.0
2023-01-01,2023,Q1,Streaming de Música,18-24,Centro-Oeste,A,1076,881,81.9,7.14,8.55,78.94,195,18.1,71.0
2023-01-01,2023,Q1,Streaming de Música,18-24,Centro-Oeste,B,1008,707,70.2,5.33,5.94,72.25,301,29.8,9.4
2023-01-01,2023,Q1,Streaming de Música,18-24,Centro-Oeste,C,850,447,52.65,4.52,8.58,44.71,403,47.35,71.6
2023-01-01,2023,Q1,Streaming de Música,18-24,Centro-Oeste,D/E,843,246,29.25,1.73,8.21,29.96,597,70.75,64.2
2023-01-01,2023,Q1,Streaming de Música,18-24,Nordeste,A,1121,780,69.61,6.42,5.14,77.91,341,30.39,1.4
2023-01-01,2023,Q1,Streaming de Música,18-24,Nordeste,B,1162,693,59.67,5.52,9.73,73.15,469,40.33,94.6
2023-01-01,2023,Q1,Streaming de Música,18-24,Nordeste,C,906,405,44.75,3.43,7.41,48.28,501,55.25,48.2
2023-01-01,2023,Q1,Streaming de Música,18-24,Nordeste,D/E,913,226,24.86,1.61,4.51,26.61,687,75.14,-2.5
2023-01-01,2023,Q1,Streaming de Música,18-24,Norte,A,829,577,69.61,5.13,5.92,94.47,252,30.39,9.2
2023-01-01,2023,Q1,Streaming de Música,18-24,Norte,B,1010,602,59.67,5.44,6.88,78.86,408,40.33,18.8
2023-01-01,2023,Q1,Streaming de Música,18-24,Norte,C,888,397,44.75,2.51,9.83,52.26,491,55.25,96.6
2023-01-01,2023,Q1,Streaming de Música,18-24,Norte,D/E,842,209,24.86,0.5,6.11,18.47,633,75.14,11.1
2023-01-01,2023,Q1,Streaming de Música,25-34,Sul,A,895,806,90.09,7.65,3.45,90.06,89,9.91,-7.7
2023-01-01,2023,Q1,Streaming de Música,25-34,Sul,B,1065,822,77.22,8.12,8.25,74.85,243,22.78,65.0
2023-01-01,2023,Q1,Streaming de Música,25-34,Sul,C,846,489,57.92,4.57,7.27,61.64,357,42.08,45.4
2023-01-01,2023,Q1,Streaming de Música,25-34,Sul,D/E,1107,356,32.18,1.56,3.66,35.93,751,67.83,-6.7
2023-01-01,2023,Q1,Streaming de Música,25-34,Sudeste,A,1094,985,90.09,7.79,6.0,99.88,109,9.91,10.0
2023-01-01,2023,Q1,Streaming de Música,25-34,Sudeste,B,933,720,77.22,7.71,5.12,61.1,213,22.78,1.2
2023-01-01,2023,Q1,Streaming de Música,25-34,Sudeste,C,1139,659,57.92,5.17,3.93,44.73,480,42.08,-5.3
2023-01-01,2023,Q1,Streaming de Música,25-34,Sudeste,D/E,1159,372,32.18,3.47,3.86,50.69,787,67.83,-5.7
2023-01-01,2023,Q1,Streaming de Música,25-34,Centro-Oeste,A,1193,977,81.9,7.08,4.61,84.57,216,18.1,-1.9
2023-01-01,2023,Q1,Streaming de Música,25-34,Centro-Oeste,B,1139,799,70.2,4.86,6.51,61.02,340,29.8,15.1
2023-01-01,2023,Q1,Streaming de Música,25-34,Centro-Oeste,C,1008,530,52.65,6.34,6.25,36.55,478,47.35,12.5
2023-01-01,2023,Q1,Streaming de Música,25-34,Centro-Oeste,D/E,906,265,29.25,3.36,7.69,24.1,641,70.75,53.8
2023-01-01,2023,Q1,Streaming de Música,25-34,Nordeste,A,837,582,69.61,6.82,4.56,83.43,255,30.39,-2.2
2023-01-01,2023,Q1,Streaming de Música,25-34,Nordeste,B,806,480,59.67,5.78,9.27,40.24,326,40.33,85.4
2023-01-01,2023,Q1,Streaming de Música,25-34,Nordeste,C,1142,511,44.75,6.45,6.95,42.61,631,55.25,19.5
2023-01-01,2023,Q1,Streaming de Música,25-34,Nordeste,D/E,937,232,24.86,3.08,7.44,20.72,705,75.14,48.8
2023-01-01,2023,Q1,Streaming de Música,25-34,Norte,A,1110,772,69.61,4.49,7.55,62.65,338,30.39,51.0
2023-01-01,2023,Q1,Streaming de Música,25-34,Norte,B,937,559,59.67,6.17,6.2,48.72,378,40.33,12.0
2023-01-01,2023,Q1,Streaming de Música,25-34,Norte,C,1156,517,44.75,3.16,6.04,54.69,639,55.25,10.4
2023-01-01,2023,Q1,Streaming de Música,25-34,Norte,D/E,1040,258,24.86,2.87,8.28,41.4,782,75.14,65.6
2023-01-01,2023,Q1,Streaming de Música,35-44,Sul,A,872,604,69.3,7.96,6.18,60.78,268,30.7,11.8
2023-01-01,2023,Q1,Streaming de Música,35-44,Sul,B,1101,653,59.4,5.58,7.25,46.22,448,40.6,45.0
2023-01-01,2023,Q1,Streaming de Música,35-44,Sul,C,851,379,44.55,3.48,5.93,29.34,472,55.45,9.3
2023-01-01,2023,Q1,Streaming de Música,35-44,Sul,D/E,927,229,24.75,1.46,9.13,33.24,698,75.25,82.6
2023-01-01,2023,Q1,Streaming de Música,35-44,Sudeste,A,1060,734,69.3,4.69,7.53,57.53,326,30.7,50.6
2023-01-01,2023,Q1,Streaming de Música,35-44,Sudeste,B,1056,627,59.4,5.91,7.65,69.83,429,40.6,53.0
2023-01-01,2023,Q1,Streaming de Música,35-44,Sudeste,C,1056,470,44.55,3.64,3.67,54.02,586,55.45,-6.7
2023-01-01,2023,Q1,Streaming de Música,35-44,Sudeste,D/E,1016,251,24.75,3.02,3.71,24.9,765,75.25,-6.5
2023-01-01,2023,Q1,Streaming de Música,35-44,Centro-Oeste,A,962,606,63.0,5.15,10.0,55.96,356,37.0,100.0
2023-01-01,2023,Q1,Streaming de Música,35-44,Centro-Oeste,B,1064,574,54.0,5.54,6.25,54.9,490,46.0,12.5
2023-01-01,2023,Q1,Streaming de Música,35-44,Centro-Oeste,C,995,402,40.5,3.16,9.05,40.1,593,59.5,81.0
2023-01-01,2023,Q1,Streaming de Música,35-44,Centro-Oeste,D/E,882,198,22.5,2.16,6.64,19.19,684,77.5,16.4
2023-01-01,2023,Q1,Streaming de Música,35-44,Nordeste,A,925,495,53.55,5.51,8.08,41.44,430,46.45,61.6
2023-01-01,2023,Q1,Streaming de Música,35-44,Nordeste,B,1186,544,45.9,5.08,6.66,55.43,642,54.1,16.6
2023-01-01,2023,Q1,Streaming de Música,35-44,Nordeste,C,975,335,34.42,2.33,5.14,29.65,640,65.58,1.4
2023-01-01,2023,Q1,Streaming de Música,35-44,Nordeste,D/E,968,185,19.12,1.1,6.52,8.95,783,80.88,15.2
2023-01-01,2023,Q1,Streaming de Música,35-44,Norte,A,1175,629,53.55,6.98,7.91,51.52,546,46.45,58.2
2023-01-01,2023,Q1,Streaming de Música,35-44,Norte,B,1005,461,45.9,4.03,7.62,38.59,544,54.1,52.4
2023-01-01,2023,Q1,Streaming de Música,35-44,Norte,C,1188,408,34.42,3.44,6.7,9.18,780,65.58,17.0
2023-01-01,2023,Q1,Streaming de Música,35-44,Norte,D/E,831,158,19.12,1.2,8.08,18.11,673,80.88,61.6
2023-01-01,2023,Q1,Streaming de Música,45-54,Sul,A,1008,698,69.3,6.8,7.47,65.14,310,30.7,49.4
2023-01-01,2023,Q1,Streaming de Música,45-54,Sul,B,881,523,59.4,4.74,8.04,69.87,358,40.6,60.8
2023-01-01,2023,Q1,Streaming de Música,45-54,Sul,C,832,370,44.55,1.47,8.31,46.59,462,55.45,66.2
2023-01-01,2023,Q1,Streaming de Música,45-54,Sul,D/E,1184,293,24.75,3.62,6.79,30.38,891,75.25,17.9
2023-01-01,2023,Q1,Streaming de Música,45-54,Sudeste,A,973,674,69.3,5.12,6.51,75.13,299,30.7,15.1
2023-01-01,2023,Q1,Streaming de Música,45-54,Sudeste,B,1011,600,59.4,3.95,7.62,52.27,411,40.6,52.4
2023-01-01,2023,Q1,Streaming de Música,45-54,Sudeste,C,1062,473,44.55,3.64,6.92,37.68,589,55.45,19.2
2023-01-01,2023,Q1,Streaming de Música,45-54,Sudeste,D/E,973,240,24.75,3.3,7.09,34.9,733,75.25,41.8
2023-01-01,2023,Q1,Streaming de Música,45-54,Centro-Oeste,A,1090,686,63.0,5.57,6.83,66.32,404,37.0,18.3
2023-01-01,2023,Q1,Streaming de Música,45-54,Centro-Oeste,B,980,529,54.0,5.48,7.99,68.07,451,46.0,59.8
2023-01-01,2023,Q1,Streaming de Música,45-54,Centro-Oeste,C,1198,485,40.5,2.8,7.68,36.48,713,59.5,53.6
2023-01-01,2023,Q1,Streaming de Música,45-54,Centro-Oeste,D/E,1187,267,22.5,2.75,8.97,19.46,920,77.5,79.4
2023-01-01,2023,Q1,Streaming de Música,45-54,Nordeste,A,1112,595,53.55,1.99,10.0,48.76,517,46.45,100.0
2023-01-01,2023,Q1,Streaming de Música,45-54,Nordeste,B,957,439,45.9,6.52,7.18,46.91,518,54.1,43.6
2023-01-01,2023,Q1,Streaming de Música,45-54,Nordeste,C,1113,383,34.42,2.57,7.72,49.94,730,65.58,54.4
2023-01-01,2023,Q1,Streaming de Música,45-54,Nordeste,D/E,942,180,19.12,3.47,5.65,24.46,762,80.88,6.5
2023-01-01,2023,Q1,Streaming de Música,45-54,Norte,A,1096,586,53.55,3.39,8.13,61.06,510,46.45,62.6
2023-01-01,2023,Q1,Streaming de Música,45-54,Norte,B,1060,486,45.9,2.58,5.97,44.98,574,54.1,9.7
2023-01-01,2023,Q1,Streaming de Música,45-54,Norte,C,1144,393,34.42,5.76,5.58,18.63,751,65.58,5.8
2023-01-01,2023,Q1,Streaming de Música,45-54,Norte,D/E,1089,208,19.12,3.39,8.48,25.73,881,80.88,69.6
2023-01-01,2023,Q1,Streaming de Música,55-64,Sul,A,1136,472,41.58,3.74,7.1,31.87,664,58.42,42.0
2023-01-01,2023,Q1,Streaming de Música,55-64,Sul,B,1136,404,35.64,3.95,7.45,13.28,732,64.36,49.0
2023-01-01,2023,Q1,Streaming de Música,55-64,Sul,C,1164,311,26.73,2.61,5.45,26.53,853,73.27,4.5
2023-01-01,2023,Q1,Streaming de Música,55-64,Sul,D/E,1008,149,14.85,0.5,5.26,0.32,859,85.15,2.6
2023-01-01,2023,Q1,Streaming de Música,55-64,Sudeste,A,1073,446,41.58,1.39,7.85,38.68,627,58.42,57.0
2023-01-01,2023,Q1,Streaming de Música,55-64,Sudeste,B,1066,379,35.64,3.14,5.52,31.5,687,64.36,5.2
2023-01-01,2023,Q1,Streaming de Música,55-64,Sudeste,C,1111,296,26.73,4.08,10.0,34.3,815,73.27,100.0
2023-01-01,2023,Q1,Streaming de Música,55-64,Sudeste,D/E,813,120,14.85,1.75,7.36,10.6,693,85.15,47.2
2023-01-01,2023,Q1,Streaming de Música,55-64,Centro-Oeste,A,1103,416,37.8,3.95,8.51,39.17,687,62.2,70.2
2023-01-01,2023,Q1,Streaming de Música,55-64,Centro-Oeste,B,1001,324,32.4,2.32,7.01,49.97,677,67.6,40.2
2023-01-01,2023,Q1,Streaming de Música,55-64,Centro-Oeste,C,898,218,24.3,2.34,7.26,31.48,680,75.7,45.2
2023-01-01,2023,Q1,Streaming de Música,55-64,Centro-Oeste,D/E,1173,158,13.5,2.65,8.15,33.23,1015,86.5,63.0
2023-01-01,2023,Q1,Streaming de Música,55-64,Nordeste,A,911,292,32.13,3.71,6.01,26.31,619,67.87,10.1
2023-01-01,2023,Q1,Streaming de Música,55-64,Nordeste,B,1030,283,27.54,1.99,8.68,22.67,747,72.46,73.6
2023-01-01,2023,Q1,Streaming de Música,55-64,Nordeste,C,1091,225,20.66,1.14,8.66,12.33,866,79.34,73.2
2023-01-01,2023,Q1,Streaming de Música,55-64,Nordeste,D/E,817,93,11.47,1.37,5.96,19.2,724,88.52,9.6
2023-01-01,2023,Q1,Streaming de Música,55-64,Norte,A,1176,377,32.13,2.81,5.8,17.26,799,67.87,8.0
2023-01-01,2023,Q1,Streaming de Música,55-64,Norte,B,1082,297,27.54,0.5,9.06,19.82,785,72.46,81.2
2023-01-01,2023,Q1,Streaming de Música,55-64,Norte,C,1144,236,20.66,3.25,5.71,9.57,908,79.34,7.1
2023-01-01,2023,Q1,Streaming de Música,55-64,Norte,D/E,890,102,11.47,0.5,7.14,7.48,788,88.52,42.8
2023-01-01,2023,Q1,Streaming de Música,65+,Sul,A,1001,416,41.58,4.59,5.42,42.1,585,58.42,4.2
2023-01-01,2023,Q1,Streaming de Música,65+,Sul,B,857,305,35.64,3.28,7.55,41.19,552,64.36,51.0
2023-01-01,2023,Q1,Streaming de Música,65+,Sul,C,1125,300,26.73,0.76,8.53,15.76,825,73.27,70.6
2023-01-01,2023,Q1,Streaming de Música,65+,Sul,D/E,1185,175,14.85,1.35,6.93,1.78,1010,85.15,19.3
2023-01-01,2023,Q1,Streaming de Música,65+,Sudeste,A,1009,419,41.58,4.04,4.95,37.02,590,58.42,-0.2
2023-01-01,2023,Q1,Streaming de Música,65+,Sudeste,B,1172,417,35.64,2.49,7.31,31.65,755,64.36,46.2
2023-01-01,2023,Q1,Streaming de Música,65+,Sudeste,C,1103,294,26.73,3.36,5.56,22.49,809,73.27,5.6
2023-01-01,2023,Q1,Streaming de Música,65+,Sudeste,D/E,1151,170,14.85,0.75,6.54,16.3,981,85.15,15.4
2023-01-01,2023,Q1,Streaming de Música,65+,Centro-Oeste,A,965,364,37.8,2.85,6.83,40.45,601,62.2,18.3
2023-01-01,2023,Q1,Streaming de Música,65+,Centro-Oeste,B,980,317,32.4,2.64,10.0,39.35,663,67.6,100.0
2023-01-01,2023,Q1,Streaming de Música,65+,Centro-Oeste,C,1004,243,24.3,2.92,8.66,37.83,761,75.7,73.2
2023-01-01,2023,Q1,Streaming de Música,65+,Centro-Oeste,D/E,1044,140,13.5,1.39,7.27,3.74,904,86.5,45.4
2023-01-01,2023,Q1,Streaming de Música,65+,Nordeste,A,891,286,32.13,3.87,7.37,31.38,605,67.87,47.4
2023-01-01,2023,Q1,Streaming de Música,65+,Nordeste,B,1058,291,27.54,0.95,9.33,27.94,767,72.46,86.6
2023-01-01,2023,Q1,Streaming de Música,65+,Nordeste,C,868,179,20.66,2.65,6.53,21.58,689,79.34,15.3
2023-01-01,2023,Q1,Streaming de Música,65+,Nordeste,D/E,1019,116,11.47,2.94,7.43,24.69,903,88.52,48.6
2023-01-01,2023,Q1,Streaming de Música,65+,Norte,A,1030,330,32.13,2.99,7.59,20.23,700,67.87,51.8
2023-01-01,2023,Q1,Streaming de Música,65+,Norte,B,985,271,27.54,2.33,6.6,18.8,714,72.46,16.0
2023-01-01,2023,Q1,Streaming de Música,65+,Norte,C,934,192,20.66,1.67,7.7,23.34,742,79.34,54.0
2023-01-01,2023,Q1,Streaming de Música,65+,Norte,D/E,800,91,11.47,0.5,6.19,6.0,709,88.52,11.9
2023-01-01,2023,Q1,Delivery de Comida,18-24,Sul,A,934,575,61.6,4.48,7.61,43.45,359,38.4,52.2
2023-01-01,2023,Q1,Delivery de Comida,18-24,Sul,B,995,525,52.8,3.61,8.48,45.41,470,47.2,69.6
2023-01-01,2023,Q1,Delivery de Comida,18-24,Sul,C,810,320,39.6,2.05,6.62,42.91,490,60.4,16.2
2023-01-01,2023,Q1,Delivery de Comida,18-24,Sul,D/E,849,186,22.0,0.96,7.75,28.98,663,78.0,55.0
2023-01-01,2023,Q1,Delivery de Comida,18-24,Sudeste,A,891,548,61.6,4.24,8.46,58.03,343,38.4,69.2
2023-01-01,2023,Q1,Delivery de Comida,18-24,Sudeste,B,852,449,52.8,2.96,5.18,56.55,403,47.2,1.8
2023-01-01,2023,Q1,Delivery de Comida,18-24,Sudeste,C,1198,474,39.6,0.79,5.41,58.25,724,60.4,4.1
2023-01-01,2023,Q1,Delivery de Comida,18-24,Sudeste,D/E,981,215,22.0,1.46,5.13,11.47,766,78.0,1.3
2023-01-01,2023,Q1,Delivery de Comida,18-24,Centro-Oeste,A,933,522,56.0,4.18,8.49,65.42,411,44.0,69.8
2023-01-01,2023,Q1,Delivery de Comida,18-24,Centro-Oeste,B,1035,496,48.0,3.95,5.37,37.29,539,52.0,3.7
2023-01-01,2023,Q1,Delivery de Comida,18-24,Centro-Oeste,C,980,352,36.0,3.46,5.63,26.75,628,64.0,6.3
2023-01-01,2023,Q1,Delivery de Comida,18-24,Centro-Oeste,D/E,1135,227,20.0,1.52,8.18,28.6,908,80.0,63.6
2023-01-01,2023,Q1,Delivery de Comida,18-24,Nordeste,A,1138,541,47.6,4.06,4.43,42.38,597,52.4,-2.9
2023-01-01,2023,Q1,Delivery de Comida,18-24,Nordeste,B,1189,485,40.8,1.64,6.7,44.23,704,59.2,17.0
2023-01-01,2023,Q1,Delivery de Comida,18-24,Nordeste,C,836,255,30.6,1.37,8.24,38.58,581,69.4,64.8
2023-01-01,2023,Q1,Delivery de Comida,18-24,Nordeste,D/E,1176,199,17.0,1.58,4.29,26.05,977,83.0,-3.5
2023-01-01,2023,Q1,Delivery de Comida,18-24,Norte,A,824,392,47.6,3.1,5.83,44.46,432,52.4,8.3
2023-01-01,2023,Q1,Delivery de Comida,18-24,Norte,B,1108,452,40.8,2.5,7.83,48.78,656,59.2,56.6
2023-01-01,2023,Q1,Delivery de Comida,18-24,Norte,C,1031,315,30.6,0.59,8.01,35.89,716,69.4,60.2
2023-01-01,2023,Q1,Delivery de Comida,18-24,Norte,D/E,1062,180,17.0,0.77,6.79,15.38,882,83.0,17.9
2023-01-01,2023,Q1,Delivery de Comida,25-34,Sul,A,1122,691,61.6,6.0,5.49,72.44,431,38.4,4.9
2023-01-01,2023,Q1,Delivery de Comida,25-34,Sul,B,974,514,52.8,2.58,7.67,41.72,460,47.2,53.4
2023-01-01,2023,Q1,Delivery de Comida,25-34,Sul,C,926,366,39.6,1.03,6.69,29.25,560,60.4,16.9
2023-01-01,2023,Q1,Delivery de Comida,25-34,Sul,D/E,861,189,22.0,2.37,4.42,12.66,672,78.0,-2.9
2023-01-01,2023,Q1,Delivery de Comida,25-34,Sudeste,A,859,529,61.6,4.93,7.78,62.62,330,38.4,55.6
2023-01-01,2023,Q1,Delivery de Comida,25-34,Sudeste,B,1163,614,52.8,1.56,5.92,71.12,549,47.2,9.2
2023-01-01,2023,Q1,Delivery de Comida,25-34,Sudeste,C,912,361,39.6,1.54,8.06,34.87,551,60.4,61.2
2023-01-01,2023,Q1,Delivery de Comida,25-34,Sudeste,D/E,1188,261,22.0,0.5,9.08,14.94,927,78.0,81.6
2023-01-01,2023,Q1,Delivery de Comida,25-34,Centro-Oeste,A,923,516,56.0,3.48,6.59,41.09,407,44.0,15.9
2023-01-01,2023,Q1,Delivery de Comida,25-34,Centro-Oeste,B,856,410,48.0,2.6,9.1,44.56,446,52.0,82.0
2023-01-01,2023,Q1,Delivery de Comida,25-34,Centro-Oeste,C,1004,361,36.0,0.5,8.39,37.32,643,64.0,67.8
2023-01-01,2023,Q1,Delivery de Comida,25-34,Centro-Oeste,D/E,1192,238,20.0,0.71,8.51,15.77,954,80.0,70.2
2023-01-01,2023,Q1,Delivery de Comida,25-34,Nordeste,A,1043,496,47.6,4.35,6.79,46.93,547,52.4,17.9
2023-01-01,2023,Q1,Delivery de Comida,25-34,Nordeste,B,1111,453,40.8,2.66,9.73,45.48,658,59.2,94.6
2023-01-01,2023,Q1,Delivery de Comida,25-34,Nordeste,C,1037,317,30.6,2.89,7.57,37.38,720,69.4,51.4
2023-01-01,2023,Q1,Delivery de Comida,25-34,Nordeste,D/E,1084,184,17.0,1.4,7.2,0.0,900,83.0,44.0
2023-01-01,2023,Q1,Delivery de Comida,25-34,Norte,A,804,382,47.6,2.0,9.44,38.05,422,52.4,88.8
2023-01-01,2023,Q1,Delivery de Comida,25-34,Norte,B,1099,448,40.8,2.49,7.82,56.82,651,59.2,56.4
2023-01-01,2023,Q1,Delivery de Comida,25-34,Norte,C,1052,321,30.6,1.85,4.42,13.88,731,69.4,-2.9
2023-01-01,2023,Q1,Delivery de Comida,25-34,Norte,D/E,919,156,17.0,0.5,7.93,14.52,763,83.0,58.6
2023-01-01,2023,Q1,Delivery de Comida,35-44,Sul,A,1194,735,61.6,4.54,8.09,75.19,459,38.4,61.8
2023-01-01,2023,Q1,Delivery de Comida,35-44,Sul,B,1015,535,52.8,2.28,8.04,53.29,480,47.2,60.8
2023-01-01,2023,Q1,Delivery de Comida,35-44,Sul,C,1102,436,39.6,1.79,7.47,40.09,666,60.4,49.4
2023-01-01,2023,Q1,Delivery de Comida,35-44,Sul,D/E,1129,248,22.0,2.46,9.65,35.54,881,78.0,93.0
2023-01-01,2023,Q1,Delivery de Comida,35-44,Sudeste,A,1149,707,61.6,2.81,4.52,59.9,442,38.4,-2.4
2023-01-01,2023,Q1,Delivery de Comida,35-44,Sudeste,B,979,516,52.8,3.66,6.17,40.48,463,47.2,11.7
2023-01-01,2023,Q1,Delivery de Comida,35-44,Sudeste,C,1083,428,39.6,3.32,7.05,43.74,655,60.4,41.0
2023-01-01,2023,Q1,Delivery de Comida,35-44,Sudeste,D/E,1154,253,22.0,1.91,8.87,16.16,901,78.0,77.4
2023-01-01,2023,Q1,Delivery de Comida,35-44,Centro-Oeste,A,849,475,56.0,3.37,6.19,60.33,374,44.0,11.9
2023-01-01,2023,Q1,Delivery de Comida,35-44,Centro-Oeste,B,1161,557,48.0,3.6,7.8,24.89,604,52.0,56.0
2023-01-01,2023,Q1,Delivery de Comida,35-44,Centro-Oeste,C,1127,405,36.0,2.42,6.37,43.7,722,64.0,13.7
2023-01-01,2023,Q1,Delivery de Comida,35-44,Centro-Oeste,D/E,1021,204,20.0,2.23,7.49,28.55,817,80.0,49.8
2023-01-01,2023,Q1,Delivery de Comida,35-44,Nordeste,A,905,430,47.6,4.19,9.85,31.72,475,52.4,97.0
2023-01-01,2023,Q1,Delivery de Comida,35-44,Nordeste,B,812,331,40.8,1.68,4.59,35.92,481,59.2,-2.1
2023-01-01,2023,Q1,Delivery de Comida,35-44,Nordeste,C,1164,356,30.6,1.16,7.08,39.19,808,69.4,41.6
