data,ano,mes,mes_nome,trimestre,canal,tipo_problema,prioridade,quantidade_tickets,tempo_medio_resolucao_horas,satisfacao_media,taxa_resolucao_primeiro_contato,tickets_reabertos,custo_medio_por_ticket,eficiencia_canal
2023-03-01,2023,3,March,Q1,Chat Online,Técnico,Baixa,32,3.37,4.29,0.75,2,84.33,64.35
2023-03-01,2023,3,March,Q1,Chat Online,Técnico,Média,27,1.7,4.05,0.74,2,42.53,59.94
2023-03-01,2023,3,March,Q1,Chat Online,Técnico,Alta,12,0.64,4.46,0.67,1,16.09,59.76
2023-03-01,2023,3,March,Q1,Chat Online,Técnico,Crítica,3,1.0,3.54,0.72,0,24.92,50.98
2023-03-01,2023,3,March,Q1,Chat Online,Financeiro,Baixa,18,1.94,4.36,0.62,2,48.49,54.06
2023-03-01,2023,3,March,Q1,Chat Online,Financeiro,Média,17,1.5,4.57,0.8,1,37.54,73.12
2023-03-01,2023,3,March,Q1,Chat Online,Financeiro,Alta,7,1.36,3.78,0.67,0,33.99,50.65
2023-03-01,2023,3,March,Q1,Chat Online,Financeiro,Crítica,2,0.77,3.98,0.72,0,19.22,57.31
2023-03-01,2023,3,March,Q1,Chat Online,Informações,Baixa,22,1.75,4.1,0.77,1,43.77,63.14
2023-03-01,2023,3,March,Q1,Chat Online,Informações,Média,16,1.61,4.58,0.75,1,40.2,68.7
2023-03-01,2023,3,March,Q1,Chat Online,Informações,Alta,11,1.15,3.78,0.77,0,28.82,58.21
2023-03-01,2023,3,March,Q1,Chat Online,Informações,Crítica,2,0.74,4.35,0.63,0,18.46,54.81
2023-03-01,2023,3,March,Q1,Chat Online,Reclamação,Baixa,12,2.17,4.29,0.77,0,54.17,66.07
2023-03-01,2023,3,March,Q1,Chat Online,Reclamação,Média,12,1.2,4.13,0.74,0,30.12,61.12
2023-03-01,2023,3,March,Q1,Chat Online,Reclamação,Alta,5,0.96,4.64,0.7,0,23.93,64.96
2023-03-01,2023,3,March,Q1,Chat Online,Reclamação,Crítica,1,0.52,3.87,0.68,0,13.08,52.63
2023-03-01,2023,3,March,Q1,Chat Online,Sugestão,Baixa,3,3.18,4.23,0.67,0,79.51,56.68
2023-03-01,2023,3,March,Q1,Chat Online,Sugestão,Média,3,0.96,4.77,0.66,0,24.02,62.96
2023-03-01,2023,3,March,Q1,Chat Online,Sugestão,Alta,2,1.23,4.69,0.73,0,30.7,68.47
2023-03-01,2023,3,March,Q1,Chat Online,Sugestão,Crítica,1,0.79,4.92,0.71,0,19.83,69.86
2023-03-01,2023,3,March,Q1,WhatsApp,Técnico,Baixa,21,4.42,3.58,0.31,4,110.51,22.2
2023-03-01,2023,3,March,Q1,WhatsApp,Técnico,Média,18,4.38,4.53,0.4,3,109.38,36.24
2023-03-01,2023,3,March,Q1,WhatsApp,Técnico,Alta,11,2.21,4.46,0.34,2,55.15,30.33
2023-03-01,2023,3,March,Q1,WhatsApp,Técnico,Crítica,3,1.41,4.05,0.43,0,35.28,34.83
2023-03-01,2023,3,March,Q1,WhatsApp,Financeiro,Baixa,15,5.44,4.37,0.31,3,135.99,27.09
2023-03-01,2023,3,March,Q1,WhatsApp,Financeiro,Média,11,4.07,4.09,0.44,1,101.71,35.99
2023-03-01,2023,3,March,Q1,WhatsApp,Financeiro,Alta,5,2.33,4.01,0.41,0,58.34,32.88
2023-03-01,2023,3,March,Q1,WhatsApp,Financeiro,Crítica,2,2.03,4.15,0.39,0,50.64,32.37
2023-03-01,2023,3,March,Q1,WhatsApp,Informações,Baixa,21,5.15,4.06,0.39,3,128.66,31.67
2023-03-01,2023,3,March,Q1,WhatsApp,Informações,Média,14,1.03,3.8,0.42,2,25.85,31.92
2023-03-01,2023,3,March,Q1,WhatsApp,Informações,Alta,8,2.81,3.62,0.47,1,70.29,34.03
2023-03-01,2023,3,March,Q1,WhatsApp,Informações,Crítica,2,2.31,3.94,0.48,0,57.63,37.82
2023-03-01,2023,3,March,Q1,WhatsApp,Reclamação,Baixa,9,6.42,4.27,0.41,1,160.46,35.01
2023-03-01,2023,3,March,Q1,WhatsApp,Reclamação,Média,7,3.69,3.52,0.43,1,92.28,30.27
2023-03-01,2023,3,March,Q1,WhatsApp,Reclamação,Alta,5,2.07,4.59,0.41,0,51.65,37.64
2023-03-01,2023,3,March,Q1,WhatsApp,Reclamação,Crítica,1,2.9,3.84,0.44,0,72.62,33.79
2023-03-01,2023,3,March,Q1,WhatsApp,Sugestão,Baixa,4,5.97,3.46,0.37,0,149.34,25.6
2023-03-01,2023,3,March,Q1,WhatsApp,Sugestão,Média,3,4.52,4.25,0.48,0,112.88,40.8
2023-03-01,2023,3,March,Q1,WhatsApp,Sugestão,Alta,1,2.53,4.22,0.36,0,63.16,30.38
2023-03-01,2023,3,March,Q1,WhatsApp,Sugestão,Crítica,1,2.56,3.88,0.38,0,64.1,29.49
2023-03-01,2023,3,March,Q1,Presencial,Técnico,Baixa,9,1.83,4.44,0.75,0,45.87,66.6
2023-03-01,2023,3,March,Q1,Presencial,Técnico,Média,8,0.99,4.59,0.61,0,24.85,56.0
2023-03-01,2023,3,March,Q1,Presencial,Técnico,Alta,4,0.5,4.73,0.79,0,12.5,74.73
2023-03-01,2023,3,March,Q1,Presencial,Técnico,Crítica,1,0.59,4.03,0.74,0,14.79,59.64
2023-03-01,2023,3,March,Q1,Presencial,Financeiro,Baixa,6,1.52,4.81,0.75,0,37.96,72.15
2023-03-01,2023,3,March,Q1,Presencial,Financeiro,Média,4,0.7,4.84,0.63,0,17.55,60.98
2023-03-01,2023,3,March,Q1,Presencial,Financeiro,Alta,2,0.9,5.0,0.79,0,22.52,79.0
2023-03-01,2023,3,March,Q1,Presencial,Financeiro,Crítica,1,0.51,4.29,0.77,0,12.82,66.07
2023-03-01,2023,3,March,Q1,Presencial,Informações,Baixa,8,0.68,4.59,0.78,0,17.02,71.6
2023-03-01,2023,3,March,Q1,Presencial,Informações,Média,5,0.58,5.0,0.61,0,14.56,61.0
2023-03-01,2023,3,March,Q1,Presencial,Informações,Alta,3,0.89,4.16,0.79,0,22.17,65.73
2023-03-01,2023,3,March,Q1,Presencial,Informações,Crítica,1,0.5,4.52,0.79,0,12.5,71.42
2023-03-01,2023,3,March,Q1,Presencial,Reclamação,Baixa,4,1.96,4.65,0.73,0,49.07,67.89
2023-03-01,2023,3,March,Q1,Presencial,Reclamação,Média,4,1.12,4.56,0.7,0,28.0,63.84
2023-03-01,2023,3,March,Q1,Presencial,Reclamação,Alta,1,0.5,4.82,0.72,0,12.5,69.41
2023-03-01,2023,3,March,Q1,Presencial,Reclamação,Crítica,1,0.5,4.08,0.79,0,12.5,64.46
2023-03-01,2023,3,March,Q1,Presencial,Sugestão,Baixa,1,2.25,3.82,0.72,0,56.33,55.01
2023-03-01,2023,3,March,Q1,Presencial,Sugestão,Média,1,0.59,4.67,0.79,0,14.65,73.79
2023-03-01,2023,3,March,Q1,Presencial,Sugestão,Alta,1,0.65,4.48,0.64,0,16.15,57.34
2023-03-01,2023,3,March,Q1,Presencial,Sugestão,Crítica,1,0.5,4.5,0.62,0,12.5,55.8
2023-04-01,2023,4,April,Q2,Telefone,Técnico,Baixa,44,3.37,3.84,0.76,3,84.27,58.37
2023-04-01,2023,4,April,Q2,Telefone,Técnico,Média,40,2.53,4.23,0.65,4,63.26,54.99
2023-04-01,2023,4,April,Q2,Telefone,Técnico,Alta,22,1.52,3.63,0.64,2,37.91,46.46
2023-04-01,2023,4,April,Q2,Telefone,Técnico,Crítica,5,1.09,4.12,0.77,0,27.27,63.45
2023-04-01,2023,4,April,Q2,Telefone,Financeiro,Baixa,23,4.65,3.45,0.78,1,116.2,53.82
2023-04-01,2023,4,April,Q2,Telefone,Financeiro,Média,19,1.58,4.23,0.76,1,39.58,64.3
2023-04-01,2023,4,April,Q2,Telefone,Financeiro,Alta,13,1.73,3.27,0.62,1,43.24,40.55
2023-04-01,2023,4,April,Q2,Telefone,Financeiro,Crítica,2,0.81,4.1,0.69,0,20.3,56.58
2023-04-01,2023,4,April,Q2,Telefone,Informações,Baixa,26,6.62,3.5,0.6,3,165.5,42.0
2023-04-01,2023,4,April,Q2,Telefone,Informações,Média,27,1.84,4.52,0.61,3,45.97,55.14
2023-04-01,2023,4,April,Q2,Telefone,Informações,Alta,15,1.23,3.93,0.72,1,30.73,56.59
2023-04-01,2023,4,April,Q2,Telefone,Informações,Crítica,3,1.76,3.5,0.71,0,44.08,49.7
2023-04-01,2023,4,April,Q2,Telefone,Reclamação,Baixa,16,5.5,3.2,0.6,1,137.45,38.4
2023-04-01,2023,4,April,Q2,Telefone,Reclamação,Média,12,2.85,3.87,0.65,1,71.13,50.31
2023-04-01,2023,4,April,Q2,Telefone,Reclamação,Alta,8,2.27,3.85,0.79,0,56.77,60.83
2023-04-01,2023,4,April,Q2,Telefone,Reclamação,Crítica,2,1.35,3.61,0.68,0,33.64,49.1
2023-04-01,2023,4,April,Q2,Telefone,Sugestão,Baixa,5,3.49,4.23,0.66,0,87.34,55.84
2023-04-01,2023,4,April,Q2,Telefone,Sugestão,Média,4,2.83,3.99,0.65,0,70.67,51.87
2023-04-01,2023,4,April,Q2,Telefone,Sugestão,Alta,2,1.89,3.75,0.72,0,47.21,54.0
2023-04-01,2023,4,April,Q2,Telefone,Sugestão,Crítica,1,0.61,4.47,0.76,0,15.23,67.94
2023-04-01,2023,4,April,Q2,E-mail,Técnico,Baixa,38,37.16,3.18,0.49,5,928.94,31.16
2023-04-01,2023,4,April,Q2,E-mail,Técnico,Média,36,26.59,3.65,0.35,7,664.87,25.55
2023-04-01,2023,4,April,Q2,E-mail,Técnico,Alta,18,18.27,3.35,0.34,3,456.66,22.78
2023-04-01,2023,4,April,Q2,E-mail,Técnico,Crítica,5,18.43,3.0,0.32,1,460.63,19.2
2023-04-01,2023,4,April,Q2,E-mail,Financeiro,Baixa,25,67.71,2.68,0.46,4,1692.63,24.66
2023-04-01,2023,4,April,Q2,E-mail,Financeiro,Média,19,28.32,3.79,0.41,3,708.04,31.08
2023-04-01,2023,4,April,Q2,E-mail,Financeiro,Alta,14,11.48,3.72,0.43,2,286.94,31.99
2023-04-01,2023,4,April,Q2,E-mail,Financeiro,Crítica,3,6.97,4.16,0.48,0,174.2,39.94
2023-04-01,2023,4,April,Q2,E-mail,Informações,Baixa,33,34.9,3.25,0.45,5,872.46,29.25
2023-04-01,2023,4,April,Q2,E-mail,Informações,Média,32,31.0,3.5,0.35,6,774.97,24.5
2023-04-01,2023,4,April,Q2,E-mail,Informações,Alta,15,20.93,3.63,0.32,3,523.24,23.23
2023-04-01,2023,4,April,Q2,E-mail,Informações,Crítica,4,8.52,3.64,0.35,0,213.08,25.48
2023-04-01,2023,4,April,Q2,E-mail,Reclamação,Baixa,18,27.17,3.46,0.33,3,679.23,22.84
2023-04-01,2023,4,April,Q2,E-mail,Reclamação,Média,15,12.29,4.41,0.37,2,307.14,32.63
2023-04-01,2023,4,April,Q2,E-mail,Reclamação,Alta,10,18.17,3.63,0.37,1,454.33,26.86
2023-04-01,2023,4,April,Q2,E-mail,Reclamação,Crítica,2,15.93,3.34,0.35,0,398.29,23.38
2023-04-01,2023,4,April,Q2,E-mail,Sugestão,Baixa,5,21.57,4.02,0.41,0,539.32,32.96
2023-04-01,2023,4,April,Q2,E-mail,Sugestão,Média,5,15.36,4.01,0.47,0,384.05,37.69
2023-04-01,2023,4,April,Q2,E-mail,Sugestão,Alta,2,9.39,3.42,0.41,0,234.72,28.04
2023-04-01,2023,4,April,Q2,E-mail,Sugestão,Crítica,1,9.69,3.7,0.44,0,242.3,32.56
2023-04-01,2023,4,April,Q2,Chat Online,Técnico,Baixa,32,2.81,4.57,0.67,3,70.13,61.24
2023-04-01,2023,4,April,Q2,Chat Online,Técnico,Média,31,1.77,3.68,0.75,2,44.23,55.2
2023-04-01,2023,4,April,Q2,Chat Online,Técnico,Alta,15,0.93,3.64,0.76,1,23.22,55.33
2023-04-01,2023,4,April,Q2,Chat Online,Técnico,Crítica,4,1.2,3.87,0.78,0,30.08,60.37
2023-04-01,2023,4,April,Q2,Chat Online,Financeiro,Baixa,15,2.77,3.91,0.76,1,69.15,59.43
2023-04-01,2023,4,April,Q2,Chat Online,Financeiro,Média,18,1.13,4.45,0.69,1,28.26,61.41
2023-04-01,2023,4,April,Q2,Chat Online,Financeiro,Alta,8,1.36,3.98,0.62,0,33.92,49.35
2023-04-01,2023,4,April,Q2,Chat Online,Financeiro,Crítica,2,1.18,3.27,0.62,0,29.48,40.55
2023-04-01,2023,4,April,Q2,Chat Online,Informações,Baixa,21,2.13,4.61,0.64,2,53.21,59.01
2023-04-01,2023,4,April,Q2,Chat Online,Informações,Média,23,1.06,4.36,0.71,1,26.42,61.91
2023-04-01,2023,4,April,Q2,Chat Online,Informações,Alta,13,1.11,3.91,0.77,0,27.63,60.21
2023-04-01,2023,4,April,Q2,Chat Online,Informações,Crítica,2,0.5,4.29,0.71,0,12.5,60.92
2023-04-01,2023,4,April,Q2,Chat Online,Reclamação,Baixa,12,3.08,4.14,0.71,1,76.93,58.79
2023-04-01,2023,4,April,Q2,Chat Online,Reclamação,Média,14,1.05,4.21,0.63,1,26.19,53.05
2023-04-01,2023,4,April,Q2,Chat Online,Reclamação,Alta,5,1.34,4.0,0.78,0,33.43,62.4
2023-04-01,2023,4,April,Q2,Chat Online,Reclamação,Crítica,2,0.85,4.11,0.67,0,21.2,55.07
2023-04-01,2023,4,April,Q2,Chat Online,Sugestão,Baixa,3,2.48,4.47,0.63,0,61.93,56.32
2023-04-01,2023,4,April,Q2,Chat Online,Sugestão,Média,3,1.95,3.93,0.69,0,48.75,54.23
2023-04-01,2023,4,April,Q2,Chat Online,Sugestão,Alta,2,1.0,4.05,0.7,0,25.0,56.7
2023-04-01,2023,4,April,Q2,Chat Online,Sugestão,Crítica,1,1.01,3.93,0.77,0,25.14,60.52
2023-04-01,2023,4,April,Q2,WhatsApp,Técnico,Baixa,33,6.3,4.35,0.47,5,157.54,40.89
2023-04-01,2023,4,April,Q2,WhatsApp,Técnico,Média,23,2.04,4.03,0.39,4,51.04,31.43
2023-04-01,2023,4,April,Q2,WhatsApp,Técnico,Alta,13,2.76,4.03,0.32,2,69.03,25.79
2023-04-01,2023,4,April,Q2,WhatsApp,Técnico,Crítica,3,1.89,3.55,0.39,0,47.15,27.69
2023-04-01,2023,4,April,Q2,WhatsApp,Financeiro,Baixa,18,5.12,4.48,0.37,3,128.0,33.15
2023-04-01,2023,4,April,Q2,WhatsApp,Financeiro,Média,13,2.68,4.28,0.35,2,67.11,29.96
2023-04-01,2023,4,April,Q2,WhatsApp,Financeiro,Alta,9,3.16,4.22,0.4,1,79.06,33.76
2023-04-01,2023,4,April,Q2,WhatsApp,Financeiro,Crítica,2,2.37,3.83,0.34,0,59.13,26.04
2023-04-01,2023,4,April,Q2,WhatsApp,Informações,Baixa,18,4.36,4.81,0.49,2,109.11,47.14
2023-04-01,2023,4,April,Q2,WhatsApp,Informações,Média,15,5.01,4.01,0.48,2,125.27,38.5
2023-04-01,2023,4,April,Q2,WhatsApp,Informações,Alta,9,3.93,3.55,0.33,1,98.37,23.43
2023-04-01,2023,4,April,Q2,WhatsApp,Informações,Crítica,3,1.2,3.65,0.42,0,30.04,30.66
2023-04-01,2023,4,April,Q2,WhatsApp,Reclamação,Baixa,10,6.19,4.04,0.3,2,154.63,24.24
2023-04-01,2023,4,April,Q2,WhatsApp,Reclamação,Média,10,2.31,4.54,0.48,1,57.67,43.58
2023-04-01,2023,4,April,Q2,WhatsApp,Reclamação,Alta,6,1.21,4.39,0.38,1,30.25,33.36
2023-04-01,2023,4,April,Q2,WhatsApp,Reclamação,Crítica,1,2.32,4.03,0.4,0,58.02,32.24
2023-04-01,2023,4,April,Q2,WhatsApp,Sugestão,Baixa,3,3.24,4.65,0.47,0,81.08,43.71
2023-04-01,2023,4,April,Q2,WhatsApp,Sugestão,Média,3,3.37,3.84,0.45,0,84.2,34.56
2023-04-01,2023,4,April,Q2,WhatsApp,Sugestão,Alta,1,2.2,4.49,0.36,0,55.1,32.33
2023-04-01,2023,4,April,Q2,WhatsApp,Sugestão,Crítica,1,1.66,3.65,0.33,0,41.45,24.09
2023-04-01,2023,4,April,Q2,Presencial,Técnico,Baixa,10,1.42,3.78,0.78,0,35.58,58.97
2023-04-01,2023,4,April,Q2,Presencial,Técnico,Média,10,0.56,4.67,0.64,1,14.07,59.78
2023-04-01,2023,4,April,Q2,Presencial,Técnico,Alta,4,0.5,5.0,0.61,0,12.5,61.0
2023-04-01,2023,4,April,Q2,Presencial,Técnico,Crítica,1,0.56,4.61,0.7,0,14.07,64.54
2023-04-01,2023,4,April,Q2,Presencial,Financeiro,Baixa,5,1.19,4.51,0.63,0,29.65,56.83
2023-04-01,2023,4,April,Q2,Presencial,Financeiro,Média,4,1.06,4.73,0.68,0,26.61,64.33
2023-04-01,2023,4,April,Q2,Presencial,Financeiro,Alta,3,1.12,4.34,0.61,0,28.0,52.95
2023-04-01,2023,4,April,Q2,Presencial,Financeiro,Crítica,1,0.7,4.8,0.73,0,17.52,70.08
2023-04-01,2023,4,April,Q2,Presencial,Informações,Baixa,7,1.43,4.24,0.63,0,35.76,53.42
2023-04-01,2023,4,April,Q2,Presencial,Informações,Média,7,0.5,4.72,0.75,0,12.5,70.8
2023-04-01,2023,4,April,Q2,Presencial,Informações,Alta,3,0.9,4.33,0.77,0,22.53,66.68
2023-04-01,2023,4,April,Q2,Presencial,Informações,Crítica,1,0.51,4.32,0.75,0,12.82,64.8
2023-04-01,2023,4,April,Q2,Presencial,Reclamação,Baixa,3,1.69,4.41,0.6,0,42.15,52.92
2023-04-01,2023,4,April,Q2,Presencial,Reclamação,Média,4,0.5,4.41,0.6,0,12.5,52.92
2023-04-01,2023,4,April,Q2,Presencial,Reclamação,Alta,2,0.83,3.86,0.74,0,20.75,57.13
2023-04-01,2023,4,April,Q2,Presencial,Reclamação,Crítica,1,0.51,4.68,0.68,0,12.65,63.65
2023-04-01,2023,4,April,Q2,Presencial,Sugestão,Baixa,1,0.88,5.0,0.63,0,22.04,63.0
2023-04-01,2023,4,April,Q2,Presencial,Sugestão,Média,1,1.42,4.14,0.69,0,35.55,57.13
2023-04-01,2023,4,April,Q2,Presencial,Sugestão,Alta,1,0.57,4.54,0.68,0,14.21,61.74
2023-04-01,2023,4,April,Q2,Presencial,Sugestão,Crítica,1,0.74,4.38,0.77,0,18.43,67.45
2023-05-01,2023,5,May,Q2,Telefone,Técnico,Baixa,33,3.94,3.39,0.79,2,98.4,53.56
2023-05-01,2023,5,May,Q2,Telefone,Técnico,Média,40,2.14,4.05,0.69,3,53.43,55.89
2023-05-01,2023,5,May,Q2,Telefone,Técnico,Alta,20,1.63,3.76,0.79,1,40.77,59.41
2023-05-01,2023,5,May,Q2,Telefone,Técnico,Crítica,5,1.49,3.88,0.67,0,37.23,51.99
2023-05-01,2023,5,May,Q2,Telefone,Financeiro,Baixa,24,4.32,3.99,0.67,2,107.94,53.47
2023-05-01,2023,5,May,Q2,Telefone,Financeiro,Média,19,1.94,3.9,0.65,1,48.51,50.7
2023-05-01,2023,5,May,Q2,Telefone,Financeiro,Alta,13,1.3,3.92,0.7,1,32.51,54.88
2023-05-01,2023,5,May,Q2,Telefone,Financeiro,Crítica,3,1.18,3.77,0.67,0,29.57,50.52
2023-05-01,2023,5,May,Q2,Telefone,Informações,Baixa,32,5.23,3.86,0.79,1,130.75,60.99
2023-05-01,2023,5,May,Q2,Telefone,Informações,Média,28,2.38,4.55,0.61,3,59.49,55.51
2023-05-01,2023,5,May,Q2,Telefone,Informações,Alta,17,1.2,3.99,0.73,1,29.89,58.25
2023-05-01,2023,5,May,Q2,Telefone,Informações,Crítica,3,1.88,3.8,0.69,0,47.09,52.44
2023-05-01,2023,5,May,Q2,Telefone,Reclamação,Baixa,19,3.34,3.3,0.71,1,83.48,46.86
2023-05-01,2023,5,May,Q2,Telefone,Reclamação,Média,16,2.13,4.2,0.73,1,53.28,61.32
2023-05-01,2023,5,May,Q2,Telefone,Reclamação,Alta,7,1.66,3.99,0.75,0,41.48,59.85
2023-05-01,2023,5,May,Q2,Telefone,Reclamação,Crítica,1,1.23,3.36,0.78,0,30.65,52.42
2023-05-01,2023,5,May,Q2,Telefone,Sugestão,Baixa,5,3.72,4.03,0.7,0,92.93,56.42
2023-05-01,2023,5,May,Q2,Telefone,Sugestão,Média,4,2.03,4.02,0.78,0,50.79,62.71
2023-05-01,2023,5,May,Q2,Telefone,Sugestão,Alta,3,1.77,4.01,0.74,0,44.16,59.35
2023-05-01,2023,5,May,Q2,Telefone,Sugestão,Crítica,1,1.35,3.5,0.61,0,33.81,42.7
2023-05-01,2023,5,May,Q2,E-mail,Técnico,Baixa,40,30.84,3.16,0.39,7,770.98,24.65
2023-05-01,2023,5,May,Q2,E-mail,Técnico,Média,42,24.05,3.26,0.34,8,601.25,22.17
2023-05-01,2023,5,May,Q2,E-mail,Técnico,Alta,24,21.04,4.11,0.45,3,525.88,36.99
2023-05-01,2023,5,May,Q2,E-mail,Técnico,Crítica,5,10.63,3.95,0.4,0,265.63,31.6
2023-05-01,2023,5,May,Q2,E-mail,Financeiro,Baixa,28,19.58,4.08,0.32,5,489.53,26.11
2023-05-01,2023,5,May,Q2,E-mail,Financeiro,Média,19,25.62,3.65,0.33,3,640.4,24.09
2023-05-01,2023,5,May,Q2,E-mail,Financeiro,Alta,12,22.65,3.6,0.31,2,566.2,22.32
2023-05-01,2023,5,May,Q2,E-mail,Financeiro,Crítica,2,6.8,4.01,0.31,0,170.08,24.86
2023-05-01,2023,5,May,Q2,E-mail,Informações,Baixa,26,41.25,3.4,0.38,4,1031.27,25.84
2023-05-01,2023,5,May,Q2,E-mail,Informações,Média,31,22.78,3.73,0.34,6,569.58,25.36
2023-05-01,2023,5,May,Q2,E-mail,Informações,Alta,16,17.73,3.38,0.41,2,443.16,27.72
2023-05-01,2023,5,May,Q2,E-mail,Informações,Crítica,4,12.34,3.19,0.48,0,308.51,30.62
2023-05-01,2023,5,May,Q2,E-mail,Reclamação,Baixa,19,27.61,3.79,0.36,3,690.34,27.29
2023-05-01,2023,5,May,Q2,E-mail,Reclamação,Média,16,23.39,3.55,0.39,2,584.73,27.69
2023-05-01,2023,5,May,Q2,E-mail,Reclamação,Alta,10,16.55,3.12,0.45,1,413.68,28.08
2023-05-01,2023,5,May,Q2,E-mail,Reclamação,Crítica,2,17.36,3.83,0.33,0,433.96,25.28
2023-05-01,2023,5,May,Q2,E-mail,Sugestão,Baixa,7,39.8,3.36,0.35,1,994.88,23.52
2023-05-01,2023,5,May,Q2,E-mail,Sugestão,Média,6,30.86,3.75,0.34,1,771.61,25.5
2023-05-01,2023,5,May,Q2,E-mail,Sugestão,Alta,3,23.52,3.67,0.32,0,588.01,23.49
2023-05-01,2023,5,May,Q2,E-mail,Sugestão,Crítica,1,10.85,3.66,0.46,0,271.25,33.67
2023-05-01,2023,5,May,Q2,Chat Online,Técnico,Baixa,30,2.76,3.68,0.75,2,69.08,55.2
2023-05-01,2023,5,May,Q2,Chat Online,Técnico,Média,26,2.15,4.48,0.74,2,53.79,66.3
2023-05-01,2023,5,May,Q2,Chat Online,Técnico,Alta,12,1.01,4.54,0.65,1,25.22,59.02
2023-05-01,2023,5,May,Q2,Chat Online,Técnico,Crítica,3,0.98,4.19,0.68,0,24.43,56.98
2023-05-01,2023,5,May,Q2,Chat Online,Financeiro,Baixa,19,2.21,3.92,0.8,1,55.33,62.72
2023-05-01,2023,5,May,Q2,Chat Online,Financeiro,Média,17,1.5,3.76,0.65,1,37.58,48.88
2023-05-01,2023,5,May,Q2,Chat Online,Financeiro,Alta,8,1.27,4.41,0.65,0,31.71,57.33
2023-05-01,2023,5,May,Q2,Chat Online,Financeiro,Crítica,2,0.5,4.9,0.7,0,12.5,68.6
2023-05-01,2023,5,May,Q2,Chat Online,Informações,Baixa,23,1.82,5.0,0.7,2,45.43,70.0
2023-05-01,2023,5,May,Q2,Chat Online,Informações,Média,17,1.58,4.6,0.63,1,39.52,57.96
2023-05-01,2023,5,May,Q2,Chat Online,Informações,Alta,12,0.75,4.4,0.7,1,18.76,61.6
2023-05-01,2023,5,May,Q2,Chat Online,Informações,Crítica,2,0.62,3.75,0.68,0,15.58,51.0
2023-05-01,2023,5,May,Q2,Chat Online,Reclamação,Baixa,14,1.39,4.45,0.65,1,34.85,57.85
2023-05-01,2023,5,May,Q2,Chat Online,Reclamação,Média,11,1.65,3.89,0.71,0,41.23,55.24
2023-05-01,2023,5,May,Q2,Chat Online,Reclamação,Alta,7,0.92,3.98,0.78,0,23.1,62.09
2023-05-01,2023,5,May,Q2,Chat Online,Reclamação,Crítica,1,0.73,4.38,0.6,0,18.16,52.56
2023-05-01,2023,5,May,Q2,Chat Online,Sugestão,Baixa,4,2.29,4.02,0.67,0,57.23,53.87
2023-05-01,2023,5,May,Q2,Chat Online,Sugestão,Média,3,1.94,4.29,0.73,0,48.45,62.63
2023-05-01,2023,5,May,Q2,Chat Online,Sugestão,Alta,2,1.08,3.89,0.66,0,26.94,51.35
2023-05-01,2023,5,May,Q2,Chat Online,Sugestão,Crítica,1,0.94,4.32,0.63,0,23.57,54.43
2023-05-01,2023,5,May,Q2,WhatsApp,Técnico,Baixa,33,5.61,4.12,0.48,5,140.2,39.55
2023-05-01,2023,5,May,Q2,WhatsApp,Técnico,Média,24,3.25,4.02,0.31,4,81.18,24.92
2023-05-01,2023,5,May,Q2,WhatsApp,Técnico,Alta,16,1.44,4.19,0.34,3,35.9,28.49
2023-05-01,2023,5,May,Q2,WhatsApp,Técnico,Crítica,3,1.81,3.28,0.37,0,45.2,24.27
2023-05-01,2023,5,May,Q2,WhatsApp,Financeiro,Baixa,15,6.18,4.1,0.3,3,154.58,24.6
2023-05-01,2023,5,May,Q2,WhatsApp,Financeiro,Média,14,3.55,4.21,0.32,2,88.63,26.94
2023-05-01,2023,5,May,Q2,WhatsApp,Financeiro,Alta,9,3.89,4.58,0.31,1,97.16,28.4
2023-05-01,2023,5,May,Q2,WhatsApp,Financeiro,Crítica,1,1.25,4.46,0.4,0,31.31,35.68
2023-05-01,2023,5,May,Q2,WhatsApp,Informações,Baixa,21,6.21,3.98,0.47,3,155.19,37.41
2023-05-01,2023,5,May,Q2,WhatsApp,Informações,Média,20,2.51,4.29,0.5,3,62.66,42.9
2023-05-01,2023,5,May,Q2,WhatsApp,Informações,Alta,9,0.89,4.24,0.43,1,22.34,36.46
2023-05-01,2023,5,May,Q2,WhatsApp,Informações,Crítica,2,1.01,4.15,0.48,0,25.15,39.84
2023-05-01,2023,5,May,Q2,WhatsApp,Reclamação,Baixa,10,7.74,3.8,0.31,2,193.49,23.56
2023-05-01,2023,5,May,Q2,WhatsApp,Reclamação,Média,13,1.71,4.38,0.37,2,42.85,32.41
2023-05-01,2023,5,May,Q2,WhatsApp,Reclamação,Alta,5,2.19,4.89,0.49,0,54.67,47.92
2023-05-01,2023,5,May,Q2,WhatsApp,Reclamação,Crítica,1,1.07,5.0,0.44,0,26.63,44.0
2023-05-01,2023,5,May,Q2,WhatsApp,Sugestão,Baixa,3,4.97,3.82,0.45,0,124.13,34.38
2023-05-01,2023,5,May,Q2,WhatsApp,Sugestão,Média,3,2.31,4.41,0.47,0,57.68,41.45
2023-05-01,2023,5,May,Q2,WhatsApp,Sugestão,Alta,2,0.97,4.38,0.35,0,24.13,30.66
2023-05-01,2023,5,May,Q2,WhatsApp,Sugestão,Crítica,1,2.51,3.62,0.41,0,62.74,29.68
2023-05-01,2023,5,May,Q2,Presencial,Técnico,Baixa,11,1.45,5.0,0.7,0,36.3,70.0
